Lines,Lon,VehicleNumber,Time,Lat,Brigade,v,SpeedingsNearby
523,21.040293,5245,2024-06-20 16:03:09,52.223438,11,55.274806330983694,10.0
189,20.992419,5239,2024-06-20 16:08:43,52.180203,14,53.18849615574334,10.0
189,20.992441,5238,2024-06-20 15:52:31,52.180284,12,54.61218705816399,10.0
134,21.048651,4413,2024-06-20 16:07:21,52.30368,2,57.38224773380734,10.0
134,21.03718,4413,2024-06-20 16:06:30,52.300747,2,50.58156568448764,10.0
134,21.010677,4402,2024-06-20 16:22:15,52.292751,3,57.44208706325091,10.0
168,21.087141,4323,2024-06-20 16:17:26,52.210572,4,70.65424016110931,10.0
188,21.0617158,7728,2024-06-20 16:02:06,52.2281811,6,50.311251643651005,10.0
502,21.1715961,7708,2024-06-20 16:12:36,52.2254678,467,51.26456183041341,10.0
502,21.1262148,7708,2024-06-20 16:06:18,52.2326751,467,60.03679790632601,10.0
523,20.9597701,7707,2024-06-20 15:55:22,52.2201653,1,52.223198828234764,10.0
521,21.177835,7323,2024-06-20 15:49:16,52.194443,07,64.4114972702727,10.0
521,21.175686,7323,2024-06-20 15:49:00,52.196655,07,60.11196307474333,10.0
402,21.060011,7321,2024-06-20 16:18:41,52.201851,013,59.221633472545435,10.0
402,21.080273,7318,2024-06-20 16:05:46,52.204968,010,76.58364167850135,10.0
411,21.126009,7305,2024-06-20 15:54:50,52.232662,04,72.13098158900216,10.0
182,21.040068,7303,2024-06-20 16:09:27,52.223415,9,53.69671395451148,10.0
148,21.059771,7255,2024-06-20 16:13:48,52.201435,8,61.514564946855245,10.0
414,20.958977,7231,2024-06-20 16:18:52,52.221554,03,61.95743093229859,10.0
186,20.993099,7203,2024-06-20 15:58:20,52.29969,017,53.33461483396351,10.0
414,20.959764,6235,2024-06-20 16:17:01,52.220238,02,50.77600330913923,10.0
414,20.958654,6235,2024-06-20 16:16:46,52.222015,02,51.05228235753484,10.0
186,20.985166,6231,2024-06-20 15:51:26,52.282665,014,56.994263705151276,10.0
502,21.1673086,7805,2024-06-20 16:23:14,52.2257684,464,76.10441603620502,10.0
502,21.1704072,7805,2024-06-20 16:23:04,52.2256595,464,64.96651447957579,10.0
502,21.1848217,7805,2024-06-20 16:22:16,52.2251514,464,71.34347021874153,10.0
514,21.0280546,7800,2024-06-20 16:22:25,52.2201115,3,61.181248474468816,10.0
182,21.093154,7759,2024-06-20 16:10:13,52.2352377,3,59.218106985424406,10.0
182,21.0626249,7759,2024-06-20 16:03:56,52.2284247,3,51.01590892296621,10.0
402,21.1163381,7757,2024-06-20 15:50:16,52.2297754,014,65.27600452273647,10.0
525,21.0426732,7753,2024-06-20 16:10:12,52.2241194,8,58.01645776668788,10.0
525,21.0685414,7753,2024-06-20 16:06:58,52.230194,8,50.188779069966735,10.0
525,21.1190907,7753,2024-06-20 15:57:23,52.2327021,8,54.09235592887422,10.0
525,21.146189,7753,2024-06-20 15:50:54,52.2265204,8,58.162988903333755,10.0
525,21.1495037,7753,2024-06-20 15:50:40,52.2263965,8,54.00577604630775,10.0
520,21.1321899,7747,2024-06-20 16:10:13,52.2387167,4,51.26701885226461,10.0
520,21.0919512,7747,2024-06-20 15:57:58,52.2353742,4,50.34135539233173,10.0
143,21.1317855,7741,2024-06-20 16:03:55,52.2383139,2,52.1538632590196,10.0
143,21.032618,7732,2024-06-20 16:14:56,52.221072,012,51.35161011303394,10.0
411,21.1257852,7844,2024-06-20 16:02:42,52.2327737,463,62.931209390133226,10.0
704,21.1718487,7843,2024-06-20 15:53:39,52.2256065,03,61.5388713078185,10.0
704,21.1904739,7843,2024-06-20 15:52:26,52.2249697,03,64.43175180551053,10.0
502,21.0227661,7839,2024-06-20 16:18:55,52.2188111,462,55.42984009107725,10.0
502,21.040214,7839,2024-06-20 16:16:22,52.2234877,462,63.5713355823379,10.0
502,21.1463424,7839,2024-06-20 15:57:23,52.2265234,462,57.98622177581767,10.0
502,21.1669447,7839,2024-06-20 15:53:28,52.2258032,462,64.31768148210398,10.0
502,21.1706079,7839,2024-06-20 15:53:14,52.2256457,462,70.27610369090318,10.0
502,21.1845147,7839,2024-06-20 15:52:25,52.2251879,462,76.50827350222686,10.0
525,21.0926956,7837,2024-06-20 15:56:12,52.235271,4,52.577987097824774,10.0
523,20.9590106,7829,2024-06-20 16:23:03,52.2215156,3,54.156327822926684,10.0
525,21.0617974,7826,2024-06-20 15:58:59,52.2281969,5,58.805215180818955,10.0
520,21.0413162,7825,2024-06-20 16:00:52,52.2238225,7,55.07845778354664,10.0
520,21.0897409,7825,2024-06-20 15:52:52,52.2359299,7,55.39342357735759,10.0
402,21.0686794,7814,2024-06-20 16:06:12,52.2031331,4,66.98961899121446,10.0
509,21.0009857,7808,2024-06-20 16:23:03,52.2921072,024,56.24081742766402,10.0
525,21.1256539,7885,2024-06-20 16:18:28,52.2326875,319,55.077034241243766,10.0
182,21.072246,7874,2024-06-20 16:11:20,52.2310205,4,52.4552942546955,10.0
182,21.0619231,7874,2024-06-20 16:09:24,52.2282226,4,51.053705775570066,10.0
525,21.039779,7873,2024-06-20 16:19:27,52.2233185,012,53.978259291765,10.0
143,21.0324907,7870,2024-06-20 15:53:39,52.2210454,3,54.42157838583056,10.0
402,21.1234585,7866,2024-06-20 16:01:29,52.2323461,6,54.912877152722075,10.0
402,21.0733102,7866,2024-06-20 15:53:40,52.2035327,6,71.21730209180673,10.0
402,21.0598854,7866,2024-06-20 15:52:52,52.2015605,6,65.27038186144496,10.0
145,21.131755,7863,2024-06-20 16:04:20,52.2383121,013,51.53675435382901,10.0
145,21.1073714,7863,2024-06-20 15:55:25,52.241169,013,53.81855064228351,10.0
521,21.110089,7862,2024-06-20 16:06:30,52.2407737,4,55.68004618274619,10.0
502,21.1495994,7861,2024-06-20 16:17:42,52.2262609,719,50.27939310352425,10.0
502,21.1065459,7861,2024-06-20 16:11:01,52.2336459,719,50.81220802482752,10.0
509,20.9770647,7858,2024-06-20 15:52:26,52.313713,10,54.58887411502912,10.0
143,21.0719731,7857,2024-06-20 16:09:15,52.2313938,7,54.93215044050729,10.0
704,21.1843621,7847,2024-06-20 16:12:34,52.2250828,2,64.99945340045147,10.0
502,21.167267,8564,2024-06-20 16:11:19,52.225753,09,63.09205200200997,10.0
217,21.0660717,8552,2024-06-20 16:02:15,52.1525283,5,56.804021048180246,10.0
522,21.0162517,8518,2024-06-20 16:09:31,52.1666,011,56.44688570287169,10.0
709,21.017855,8505,2024-06-20 15:57:17,52.134863,013,51.8041154868056,10.0
731,20.975702,8455,2024-06-20 15:51:29,52.316067,479,50.18374387278834,10.0
731,20.976971,8455,2024-06-20 15:51:14,52.314354,479,50.228698648719885,10.0
731,20.984669,8455,2024-06-20 15:50:03,52.307129,479,51.391248786936245,10.0
132,21.038464,8445,2024-06-20 16:04:19,52.301399,1,56.458258059444915,10.0
132,21.043787,8445,2024-06-20 16:03:54,52.302753,1,66.17358525134638,10.0
518,20.984373,8441,2024-06-20 15:50:00,52.307533,010,56.644768854050305,10.0
402,21.120131,8356,2024-06-20 16:19:01,52.231794,8,62.92626309509219,10.0
402,21.116395,8356,2024-06-20 16:18:41,52.229638,8,65.63664586569251,10.0
402,21.08323,8356,2024-06-20 16:13:00,52.206533,8,57.46909688141885,10.0
148,21.0893167,8350,2024-06-20 15:50:41,52.21253,3,51.311787147133856,10.0
148,21.08013,8342,2024-06-20 15:50:13,52.20492,6,64.20274006551917,10.0
709,21.0190991,8310,2024-06-20 15:49:18,52.095156,014,50.51068276424576,10.0
720,21.107397,8845,2024-06-20 16:19:57,52.2413135,2,53.97750919584748,9.0
520,21.061188,8850,2024-06-20 16:03:01,52.2280741,011,51.11523166582078,9.0
514,21.1063713,8853,2024-06-20 15:55:17,52.2336585,1,70.60800438052122,9.0
340,21.0849801,8866,2024-06-20 16:17:39,52.2985171,06,53.29081984230887,9.0
140,21.084299,8878,2024-06-20 15:53:49,52.2976675,07,52.747842667990284,9.0
217,21.0649378,8884,2024-06-20 16:12:21,52.1520586,1,52.75198889712359,9.0
305,21.146381,9201,2024-06-20 15:55:36,52.226332,1,55.10475678929157,9.0
305,21.148792,9201,2024-06-20 15:55:47,52.226267,1,53.79596893081898,9.0
176,21.015749,9401,2024-06-20 16:12:37,52.29467,04,74.6286768022514,9.0
326,20.985432,9415,2024-06-20 16:19:53,52.283012,06,81.3407246405587,9.0
326,20.981043,9440,2024-06-20 15:56:10,52.281029,3,54.37255785626691,9.0
326,20.970917,9440,2024-06-20 15:57:31,52.275791,3,60.853660507869684,9.0
326,21.039135,9454,2024-06-20 15:48:58,52.301521,5,53.20613257997984,9.0
326,21.039217,9454,2024-06-20 16:08:41,52.301289,5,62.378133476918066,9.0
226,21.046616,9458,2024-06-20 16:00:52,52.303135,2,63.78365703940939,9.0
226,21.036524,9694,2024-06-20 15:55:22,52.300926,3,63.4517752558777,9.0
145,21.0104767,7859,2024-06-20 15:50:28,52.2926362,1,52.27598612132157,9.0
502,21.1718807,7861,2024-06-20 16:22:16,52.2255351,719,56.338150643366475,9.0
502,21.1851496,7861,2024-06-20 16:23:15,52.2250605,719,55.759699994440766,9.0
402,21.0698997,7866,2024-06-20 15:53:28,52.2030979,6,70.7589297210908,9.0
402,21.0976085,7866,2024-06-20 15:56:29,52.2174987,6,74.08785554050891,9.0
143,21.1067869,7870,2024-06-20 16:13:36,52.2412977,3,59.87838223364244,9.0
525,21.0419494,7873,2024-06-20 16:19:16,52.2239761,012,61.18544908556827,9.0
182,21.001399,7874,2024-06-20 15:53:39,52.2169278,4,56.65253770029771,9.0
514,21.042038,7884,2024-06-20 15:50:25,52.223968,2,62.017876758153264,9.0
514,21.038416,7884,2024-06-20 15:50:45,52.222758,2,50.583531118315456,9.0
143,21.001274,8311,2024-06-20 15:54:57,52.2169281,4,53.35772814737067,9.0
317,21.0760545,8317,2024-06-20 15:50:41,52.1678771,4,59.31087468732585,9.0
138,21.0383206,8325,2024-06-20 16:08:43,52.222743,9,50.32718632131945,9.0
709,21.0180911,8328,2024-06-20 16:07:56,52.1345735,2,65.29788365669236,9.0
709,21.019087,8329,2024-06-20 16:14:39,52.0953176,011,53.15343406688297,9.0
402,21.097493,8356,2024-06-20 16:15:00,52.217453,8,60.4066635083031,9.0
502,21.17362,8564,2024-06-20 16:10:55,52.2255053,09,65.82034522116452,9.0
502,21.1688067,8564,2024-06-20 16:11:13,52.225684,09,65.68988676972543,9.0
521,21.1753083,8569,2024-06-20 15:57:56,52.197045,6,56.16895523492128,9.0
411,21.1266767,8571,2024-06-20 16:02:26,52.2325767,466,67.54462215065323,9.0
402,21.0827217,8577,2024-06-20 15:58:59,52.2061633,7,67.79534974956046,9.0
402,21.1201533,8577,2024-06-20 16:04:54,52.2317267,7,66.84565082061052,9.0
518,20.9700483,8584,2024-06-20 16:10:03,52.2753067,6,52.84335586564483,9.0
709,21.0187383,8816,2024-06-20 15:50:55,52.094937,422,54.28771065595762,9.0
525,21.1489413,8829,2024-06-20 15:54:19,52.2262743,09,59.28157518336772,9.0
158,21.0929261,8835,2024-06-20 16:01:23,52.2352441,7,52.1396609108064,9.0
143,21.1320436,8841,2024-06-20 16:17:26,52.2394143,8,56.632146942279476,9.0
226,21.046576,9694,2024-06-20 16:20:37,52.303139,3,67.03039047606212,9.0
226,21.039492,9699,2024-06-20 16:18:53,52.301651,1,72.0365242592178,9.0
167,20.95819,9802,2024-06-20 15:57:30,52.22428,9,53.01409463258782,9.0
186,21.001001,9904,2024-06-20 16:03:29,52.292717,2,54.588511369177546,9.0
186,20.957933,9910,2024-06-20 15:52:48,52.223766,494,62.758863563173975,9.0
225,21.129231,1000,2024-06-20 15:51:05,52.236041,503,53.16422915452988,9.0
192,21.017725,1028,2024-06-20 15:49:29,52.168224,1,56.1411585436736,9.0
192,21.019203,1064,2024-06-20 16:11:37,52.170635,2,57.64599518579687,9.0
263,21.065105,1220,2024-06-20 16:05:58,52.152241,2,55.601640035585085,9.0
319,21.180485,1413,2024-06-20 16:10:13,52.191868,02,50.14851274248789,9.0
119,21.0618551,1414,2024-06-20 15:59:35,52.2019509,2,70.16034317192347,9.0
119,21.098145,1414,2024-06-20 16:04:07,52.216911,2,55.50300478581935,9.0
168,21.089069,1423,2024-06-20 15:48:56,52.212296,08,58.30834977893476,9.0
168,21.086573,1423,2024-06-20 15:49:12,52.210297,08,62.97176776864736,9.0
173,21.108858,1429,2024-06-20 16:12:22,52.241062,9,59.98379293636233,9.0
156,20.9759036,1501,2024-06-20 16:01:22,52.2781073,6,52.986072211106574,9.0
156,21.0102903,1501,2024-06-20 16:05:57,52.2926005,6,50.333231802120494,9.0
123,21.0484696,1816,2024-06-20 15:58:11,52.245137,6,54.048173555646144,9.0
730,21.1399226,1855,2024-06-20 16:15:30,52.2285445,52,51.49338514776152,9.0
730,21.1703631,1855,2024-06-20 16:20:03,52.2255731,52,72.98400031654556,9.0
331,20.9858639,1904,2024-06-20 16:22:27,52.1639974,01,61.192809966464345,9.0
251,21.0760967,1908,2024-06-20 15:50:54,52.167862,63,50.321830325749644,9.0
319,21.065353,1991,2024-06-20 15:58:07,52.152302,08,54.350506012908674,9.0
319,21.174788,1996,2024-06-20 15:50:26,52.197662,03,52.501013912720104,9.0
319,21.180496,1996,2024-06-20 16:23:23,52.191887,03,54.45028555002363,9.0
168,21.082638,2023,2024-06-20 16:03:53,52.206345,1,53.31910461206101,9.0
168,21.071978,2023,2024-06-20 16:04:44,52.203636,1,53.172001479328834,9.0
168,21.0975284,2025,2024-06-20 16:02:05,52.2174101,3,61.041630759343974,9.0
217,21.066214,2027,2024-06-20 16:22:24,52.152611,2,61.68948952019227,9.0
148,21.088299,2032,2024-06-20 16:22:50,52.211868,5,69.40212260431335,9.0
709,21.017849,2037,2024-06-20 15:51:29,52.133896,5,54.47938155745352,9.0
709,21.018806,2037,2024-06-20 16:01:43,52.094856,5,56.52354457813913,9.0
217,21.06531,2046,2024-06-20 15:50:24,52.152203,07,88.61465505771788,9.0
401,20.984768,2215,2024-06-20 16:07:56,52.181793,012,59.78237796764257,9.0
523,21.041245,2228,2024-06-20 16:06:18,52.223686,714,50.41957691400432,9.0
523,20.958307,2246,2024-06-20 15:53:52,52.22382,7,52.01027373184203,9.0
132,21.0100056,3419,2024-06-20 16:05:19,52.2925623,3,55.337719820357584,9.0
414,21.0103706,3424,2024-06-20 16:00:00,52.2926536,06,52.766609779119534,9.0
414,21.0124031,3424,2024-06-20 16:00:10,52.293274,06,55.61542411040934,9.0
509,20.9846683,3428,2024-06-20 16:06:28,52.307252,1,56.119203525204775,9.0
512,21.056486,3436,2024-06-20 16:15:02,52.2644496,1,50.89026643726193,9.0
112,21.0165093,3439,2024-06-20 16:11:38,52.294434,3,50.08746662215901,9.0
509,20.9844998,3442,2024-06-20 16:18:50,52.3073896,2,56.76312122047225,9.0
509,21.049886,3445,2024-06-20 15:53:35,52.2419176,8,60.50471920301292,9.0
509,21.0025845,3468,2024-06-20 15:54:03,52.2909211,020,55.20556803927757,9.0
183,21.1291547,4302,2024-06-20 16:06:11,52.2361067,6,51.655097578220804,9.0
319,21.1755427,4303,2024-06-20 16:10:10,52.1968172,04,66.15804076033287,9.0
119,21.0697929,4306,2024-06-20 16:00:16,52.2034361,4,76.61344095191137,9.0
722,21.172334,4313,2024-06-20 15:53:12,52.2254748,61,62.51547866150848,9.0
168,21.0827225,4323,2024-06-20 16:16:19,52.2061521,4,61.32763117579778,9.0
173,21.1309897,4324,2024-06-20 15:56:39,52.2381231,012,53.16243791973687,9.0
134,21.016764,4402,2024-06-20 16:23:14,52.294704,3,52.95229762222479,9.0
126,21.016111,4408,2024-06-20 16:07:56,52.294796,3,69.77795282181971,9.0
134,21.042339,4425,2024-06-20 16:21:54,52.302357,1,77.19874295451406,9.0
134,21.036562,4425,2024-06-20 16:22:17,52.300938,1,59.96952683389022,9.0
156,21.016365,4430,2024-06-20 16:23:14,52.294876,3,51.7073136880285,9.0
523,20.9584847,5229,2024-06-20 15:56:59,52.223415,8,58.609090233287716,9.0
523,20.958568,5231,2024-06-20 16:07:56,52.222488,023,61.11397412251255,9.0
523,21.068703,5250,2024-06-20 16:14:47,52.230204,13,52.399981423502425,9.0
523,21.038583,5250,2024-06-20 16:18:27,52.222788,13,62.092335394106854,9.0
160,21.053284,5403,2024-06-20 16:03:06,52.26292,518,54.04353621942907,9.0
160,21.019457,5403,2024-06-20 16:10:30,52.24823,518,51.34252799877969,9.0
140,21.084805,5419,2024-06-20 16:05:58,52.298542,2,67.97129057772099,9.0
145,21.109928,5425,2024-06-20 16:13:37,52.240814,10,50.738327917070585,9.0
E-2,21.0764805,5429,2024-06-20 15:56:03,52.1679745,02,58.942444843305196,9.0
112,21.009598,5443,2024-06-20 16:08:08,52.292442,7,50.1286006189877,9.0
112,21.01236,5443,2024-06-20 16:08:23,52.293278,7,50.30061553347561,9.0
140,21.084793,5446,2024-06-20 16:13:36,52.298313,09,53.96071484876216,9.0
132,20.982826,5453,2024-06-20 16:12:24,52.281536,09,56.60118101779208,9.0
511,20.955833,5457,2024-06-20 16:15:28,52.308884,2,64.36063235728875,9.0
116,21.083284,5900,2024-06-20 15:49:02,52.166225,3,98.06055168241096,9.0
116,21.0765,5900,2024-06-20 15:55:59,52.167984,3,51.40164632520209,9.0
E-2,21.082273,5911,2024-06-20 16:11:11,52.166512,03,57.23825057883019,9.0
116,21.076452,5924,2024-06-20 16:20:06,52.167984,6,63.48808712947648,9.0
116,21.077356,5929,2024-06-20 16:09:59,52.16782,4,51.30328905321467,9.0
518,20.977291,5969,2024-06-20 16:22:26,52.313377,08,64.86121244836359,9.0
116,20.965927,5987,2024-06-20 16:22:25,52.273685,13,54.72573923922404,9.0
518,20.9779,5992,2024-06-20 16:07:59,52.3131,2,50.03539530906598,9.0
145,21.009504,5996,2024-06-20 15:48:50,52.282784,015,55.09940531489465,9.0
189,20.9692065,6202,2024-06-20 16:06:00,52.1866549,7,50.45406176351666,9.0
523,21.042816,6206,2024-06-20 15:54:02,52.224163,10,61.73493114468288,9.0
189,20.968985,6221,2024-06-20 16:12:14,52.186714,8,50.84481198211095,9.0
187,21.031981,6239,2024-06-20 15:58:20,52.221092,4,50.86898816885385,9.0
186,20.969931,7203,2024-06-20 16:06:21,52.275249,017,63.53503271472132,9.0
414,20.958038,7231,2024-06-20 16:18:40,52.22332,03,56.125778450199434,9.0
521,21.175205,7250,2024-06-20 16:14:51,52.197174,5,76.901304822998,9.0
411,21.070099,7305,2024-06-20 16:03:19,52.203308,04,54.94488539571799,9.0
411,21.061689,7305,2024-06-20 16:03:51,52.202141,04,67.81114876524079,9.0
402,21.073154,7318,2024-06-20 16:05:22,52.203537,010,86.9263017454654,9.0
402,21.09753,7318,2024-06-20 16:07:48,52.217464,010,75.21908315335176,9.0
125,21.106949,7335,2024-06-20 16:06:09,52.241287,3,95.58881153362371,9.0
125,21.148878,7335,2024-06-20 16:14:43,52.226299,3,56.873425820226814,9.0
523,21.0025781,7707,2024-06-20 16:05:42,52.2170306,1,61.769791090796396,9.0
502,21.1394281,7708,2024-06-20 16:07:25,52.2287266,467,50.240455073350475,9.0
502,21.1490071,7708,2024-06-20 16:08:46,52.2262516,467,52.034924183307346,9.0
188,21.0780547,7728,2024-06-20 16:04:59,52.23473,6,56.97714985321095,9.0
148,20.9859049,7731,2024-06-20 15:55:51,52.1637921,010,52.22070127784641,9.0
E-1,21.0418562,7733,2024-06-20 15:56:02,52.2396885,01,56.92513749982113,9.0
E-1,21.0417811,7733,2024-06-20 16:08:25,52.2394974,01,58.4316862196228,9.0
523,20.9596527,7735,2024-06-20 16:11:13,52.2207049,018,57.206638885561425,9.0
523,21.0026017,7735,2024-06-20 16:21:41,52.2170099,018,64.48957721047117,9.0
E-1,21.042029,7743,2024-06-20 16:19:53,52.239492,03,51.44978071219845,9.0
521,21.175409,7744,2024-06-20 15:59:25,52.19692,010,53.52552367299231,9.0
525,21.1409515,7753,2024-06-20 15:51:18,52.2283009,8,61.85677141827256,9.0
525,21.0387872,7753,2024-06-20 16:10:32,52.2229376,8,53.1942531518584,9.0
525,21.0272075,7753,2024-06-20 16:12:03,52.2199209,8,51.65266016760983,9.0
514,21.0931782,7800,2024-06-20 16:12:38,52.2353929,3,50.60728936373392,9.0
509,21.0023542,7808,2024-06-20 16:23:15,52.2907315,024,53.71835010491832,9.0
402,21.0718871,7814,2024-06-20 16:06:00,52.2035431,4,65.48691319587977,9.0
521,21.1754296,7816,2024-06-20 16:06:25,52.1969273,011,63.65114387839302,9.0
151,21.0610956,7817,2024-06-20 15:54:04,52.2280347,2,54.61312162128514,9.0
168,21.0883417,7827,2024-06-20 16:18:54,52.2118487,2,74.9962766008772,9.0
525,21.1061284,7837,2024-06-20 15:58:59,52.2337145,4,55.76039812744494,9.0
704,21.174605,7843,2024-06-20 15:53:28,52.2255117,03,60.49216398213912,9.0
704,21.1688509,7843,2024-06-20 15:53:51,52.225716,03,61.36537408325563,9.0
411,21.2006372,7844,2024-06-20 15:55:01,52.2246124,463,74.72708831359914,9.0
411,21.1659379,7844,2024-06-20 15:57:00,52.2258364,463,68.32849106871562,9.0
411,21.0387584,7844,2024-06-20 16:19:53,52.2229437,463,62.063381298569745,9.0
704,21.1699795,7847,2024-06-20 16:11:35,52.2255843,2,55.793762006497076,9.0
704,21.1723513,7847,2024-06-20 16:11:45,52.2254971,2,58.262792744315604,9.0
145,21.1309742,7854,2024-06-20 15:58:23,52.2381479,014,55.166379955875136,9.0
402,21.1164607,8365,2024-06-20 16:20:31,52.2299267,5,69.25154520039948,9.0
509,20.977236,8452,2024-06-20 15:58:45,52.313374,11,51.42317010539514,9.0
132,21.047865,8453,2024-06-20 15:56:26,52.303772,5,51.60067364358033,9.0
132,21.045971,8453,2024-06-20 15:56:36,52.303272,5,50.49657614214522,9.0
132,21.036081,8453,2024-06-20 15:57:21,52.300846,5,83.04375921076425,9.0
731,20.977825,8455,2024-06-20 15:51:04,52.313213,479,57.38873679364455,9.0
705,20.975889,8460,2024-06-20 15:52:49,52.27811,07,56.09075133192892,9.0
705,20.981436,8460,2024-06-20 15:53:47,52.280819,07,51.114717210037824,9.0
502,21.1800519,8564,2024-06-20 16:10:31,52.2252817,09,66.87400038860468,9.0
186,20.982138,9927,2024-06-20 15:49:39,52.281216,1,57.224164515526844,9.0
186,20.959696,9932,2024-06-20 16:09:52,52.220261,8,79.53561397253638,9.0
186,20.970816,9937,2024-06-20 16:13:48,52.2757,11,51.53657410683032,9.0
112,21.001423,9938,2024-06-20 16:11:04,52.289799,014,62.464375214762704,9.0
